 1IT  3228700 5 4 2 7 4 8 7 6 322332332 6 4 8443111 6 4 8
 1IT  3229100 3 7 2 6 610 6 6 722333222 5 5 8444111 5 5 8
 1IT  3229200 7 7 7 4 8 8 3 1 822213524 4 9 8324222 4 8 8
 1IT  3230000 7 3 1 4 4 8 2 3 722213421 4 5 8224211 5 5 8
 1IT  3230400 7 8 4 4 9 8 3 1 622213444 4 8 8323221 4 8 8
 1IT  3230700 4 4 3 5 8 7 2 0 122111332 5 8 7211121 5 8 7
 1IT  3230800 4 4 3 5 4 8 4 3 322222432 5 4 8222211 5 4 8
 1IT  3230900 0 0 2 6 7 8 6 5 522432222 5 5 8112111 3 3 3
 1IT  3231000 5 5 5 5 8 8 4 3 422222222 3 7 8332111 6 5 5
 1IT  3231300 8 6 5 6 9 8 5 4 72221243210 9 8113222 6 8 8
 1IT  3231400 2 2 2 6 7 9 4 7 722223222 8 9 8234111 6 910
 1IT  3231500 7 7 6 6 3 8 6 8 622232542 8 7 8344222 7 7 7
 1IT  3231600 3 3 4 7 810 6 6 622222333 6 8 9333111 6 810
 1IT  3232600 1 1 1 7 7 6 4 4 422222211 5 7 5222111 6 7 7
 1IT  3232700 6 6 6 5 5 5 6 5 522222333 5 5 5222222 6 6 6
 1IT  3233200 5 8 6 8 6 9 7 6 622333443 7 5 9334222 7 6 8
 1IT  3233300 5 5 6 7 8 8 6 6 622233333 7 6 9333222 7 6 8
 1IT  3233400 4 5 2 5 5 5 4 4 622223222 5 5 6322111 5 5 6
 1IT  3233700 6 6 5 6 6 7 6 5 622223333 6 6 6323222 6 6 8
 1IT  3234500 4 5 5 2 1 3 3 2 222222222 5 4 5222111 2 2 5
 1IT  3235800 5 5 5 6 7 7 2 0 122111553 7 8 8100222 7 8 7
 1IT  3235900 6 6 6 3 8 9 6 2 322222553 6 7 9332221 6 710
 1IT  3236000 5 7 5 4 9 6 3 0 622212330 3 7 5203121 5 7 7
 1IT  3236100 5 5 210 910 888102234422110 91045511210 910
 1IT  3236200 5 2 1 4 5 6 4 4 422223224 5 5 7222111 3 4 7
 1IT  3236400 2 7 3 2 6 4 1 0 022411342 0 5 4000111 0 5 5
 1IT  3236500 8 8 5 5 7 7 5 5 622322442 6 7 6323221 6 7 6
 1IT  3236600 3 4 3 5 4 4 6 4 422222111 4 4 3221111 6 5 3
 1IT  3236700 4 4 3 1 3 5 1 1 222212211 1 3 5112111 2 3 5
 1IT  3236800 7 7 5 5 8 5 7 6 822323333 7 5 5324222 7 5 5
 1IT  3236900 5 5 1 7 0 9 6 81022333332 6 010444221 7 0 9
 1IT  3237000 6 7 4 3 5 7 5 6 222382442 4 6 7321221 4 6 7
 1IT  3237100 7 7 2 5 7 7 6 5 322222431 4 8 8333221 4 7 7
 1IT  3240200 4 7 7 5 8 8 3 0 322212334 5 8 8112222 5 8 8
 1IT  3240500 9 3 1 48810 0 5 522222321 3 3 9222111 588 9
 1IT  3240700 7 7 5 6 8 8 5 7 722222443 7 8 8444222 8 8 8
 1IT  3241000 3 6 1 7 910 3 2 122242211 9 8 8211111 8 9 9
 1IT  3241100 3 5 5 5 5 6 5 4 522233284 3 4 7333181 4 4 7
 1IT  3241200 5 2 1 4 4 7 2888822288224 3 7 7888881 6 7 8
 1IT  3241600 4 6 6 3 2 4 6 5 722333123 6 2 5333111 6 2 4
 1IT  3241900 5 2 2 6 7 5 5 7 722333223 5 7 6544111 6 8 7
 1IT  3242300 8 8 5 2 5 7 3 2 722323443 5 3 7423221 6 3 7
 1IT  3242500 5 5 6 0 0 8 4 2 422223222 3 0 8222111 2 2 8
 1IT  3245300 0 5 2 6 810 3 6 822233053 51010355111 4 810
 1IT  3245400 6 7 4 6 9 9 4 5 222218333 5 9 9333111 6 9 9
 1IT  3245500 5 8 7 8 8 9 3 3 422223333 8 710333111 8 810
 1IT  3245600 7 5 5 5 7 7 3 3 622223334 5 7 7334221 5 7 8
 1IT  3245700 5 7 4 4 8 6 5 3 622113332 5 7 6224111 6 7 6
 1IT  3245800 4 6 4 7 6 7 4 5 322224332 7 7 7224121 7 7 7
 1IT  3245900 5 7 7 5 7 5 3 3 222112332 5 7 5004221 5 7 5
 1IT  3246000 7 7 3 7 8 8 9 6 822222441 7 8 8004121 7 8 8
 1IT  3246100 3 3 2 5 7 7 4 3 522223221 5 7 7223111 5 7 7
 1IT  3246200 1 1 4 2 7 7 3 0 622113002 2 7 7003111 2 7 7
 1IT  3246300 5 4 5 3 9 8 2 0 122112122 3 9 8003111 2 8 8
 1IT  3246400 7 7 6 6 7 6 2 0 722113443 6 7 6004228 6 7 6
 1IT  3246500 510 5 6 710 8 7 622333143 6 710334121 6 710
 1IT  3246600 6 6 5 5 8 9 4 4 722223332 5 8 9224111 5 8 9
 1IT  3246700 5 6 6 5 5 6 6 5 622323231 5 5 6223111 5 5 6
 1IT  3246800 7 6 5 5 4 7 5 4 722333343 5 4 7334222 5 4 7
 1IT  3246900 7 7 7 6 5 8 6 2 322212444 6 5 8311222 6 5 8
 1IT  3247000 5 6 3 2 6 3 3 2 722223333 2 6 3114111 2 6 3
 1IT  3247100 3 3 2 7 5 8 4 5 822334111 7 5 8234111 7 5 8
 1IT  3247200 6 5 5 6 6 8 6 6 622233333 6 6 8334222 6 6 8
 1IT  3247300 6 6 2 3 6 6 4 1 522223333 3 6 6223222 3 6 6
 1IT  3247400 3 5 6 7 7 7 4 4 522233222 7 7 7233111 7 7 7
 1IT  3247500 6 8 4 7 910 2 2 522113333 7 910113111 7 910
 1IT  3247600 1 1 1 2 3 3 710 722342111 2 3 3253111 2 3 3
 1IT  3247700 0 0 0 2 5 1 3 2 222222111 2 5 1111111 2 5 1
 1IT  3247800 2 2 2 5 4 6 5 4 322222111 5 4 6111111 5 4 6
 1IT  3247900 5 5 2 5 6 6 5 5 322322222 5 6 6222221 5 6 6
 1IT  3248000 7 7 5 5 6 5 1 1 322111444 5 6 5111222 5 6 5
 1IT  3248100 6 5 4 6 7 4 5 3 622213444 6 7 4114111 6 7 4
 1IT  3248300 4 4 4 6 5 6 0 6 622223222 6 5 6224111 6 5 6
 1IT  3254900 6 5 4 4 5 5 3 2 022211333 5 5 5333221 5 5 5
 1IT  3255000 3 3 788888888888822888838888888888888888888
 1IT  3255100 7 7 5 6 5 6 5 6 522333333 7 7 7333111888888
 1IT  3259700 5 410 5 5 6 1 1 122222111 2 2 6000111 0 0 6
 1IT  3259800 5 6 2 6 7 6 5 0 122211200 6 8 6202111 6 8 6
 1IT  3259900 1 1 1 2 2 2 4 5 522333333 3 2 5112111 5 5 6
 1IT  3260000 2 1 0 0 0 8 0 0 722223555 3 7 9005111 0 9 9
 1IT  3260100 2 5 5 3 7 6 5 5 522222155 2 7 7122111 2 7 7
 1IT  3260200 6 9 5 7 6 4 6 5 422333351 6 6 4331111 6 6 4
 1IT  3260300 3 3 2 5 4 7 6 6 622333554 5 6 7334111 5 7 7
 1IT  3260400 0 8 3 3 6 8 2 3 322222555 8 210011111 3 3 8
 1IT  3260500 6 7 3 2 8 7 4 0 222213322 010 7202221 2 8 7
 1IT  3260600 5 5 5 5 5 8 3 2 322223555 8 8 8323221 5 7 8
 1IT  3260700 8 8 7 5 2 9 3 3 422222334 3 5 7333222 5 5 8
 1IT  3260900 2 8 7 1 1 2 5 4 422282434 3 2 3111111 3 2 3
 1IT  3269300 0101010 810 3 3 822232514 4 5 4332122 8 8 8
 1IT  3269600 7 4 3 7 7 6 6 4 622223423 7 7 7324222 7 7 6
 1IT  3269700 4 2 5 4 6 4 3 2 522113325 4 6 3004121 4 6 3
 1IT  3269800 2 2 2 5 6 5 0 2 522223144 3 6 5324181 4 6 6
 1IT  3270400 8 8 9 4 4 9 4 3 622223345 3 5 9224222 3 6 9
 1IT  3270900 9 8 5 5 5 7 3 4 622333514 4 6 8223222 3 5 8
 1IT  3271000 0 0 0 4 4 9 4 4 322222000 3 4 8112111 3 5 9
 1IT  3271400 6 5 5 6 7 7 588 522333433 7 7 7333222 6 7 7
 1IT  3271800 6 4 4 5 4 5 3 3 322222322 4 4 3222111 3 4 4
 1IT  3271900 5 7 7 6 6 8 5 7 822233444 6 8 7444222 7 8 8
 1IT  3272000 6 7 7 5 7 6 5 5 622333111 6 7 6334111 5 6 6
 1IT  3274100 5 3 3 6 5 5 6 5 522333343 6 6 6333222 6 6 6
 1IT  3274300 2 2 1 2 5 4 1 1 122222221 0 0 0000111 0 2 3
 1IT  3274400 3 2 2 3 4 4 7 5 222224221 5 4 4222111 3 3 3
 1IT  3274500 1 2 1 3 2 0 4 3 222221111 2 2 0221111 3 3 0
 1IT  3274600 1 2 18888 6888888228881118888 78881118888 7
 1IT  3274700 5 5 688 4 8888888228882228888 88882228888 8
 1IT  3274800 3 4 5 4 7 9 0 0 422222201 2 8 9212111 2 6 9
 1IT  3274900 3 7 2 8 6 8 0 58822222221 7 7 7221111 6 7 8
 1IT  3275000 2 2 4 3 3 4 7888822888111 5 5 5888111 5 5 5
 1IT  3278900 5 5 5 5 5 9 4 2 222222322 5 5 9222881 3 5 8
 1IT  3279000 7 4 4 4 5 6 4 4 422222323 4 5 6322881 5 5 6
 1IT  3279100 3 3 4 5 6 7 4 3 422222222 4 5 4222111 5 5 6
 1IT  3279200 5 6 5 6 6 6 7 6 622222334 5 5 5222211 5 5 6
 1IT  3279300 5 3 2 2 3 4 3 1 222122244 4 3 4211111 3 3 4
 1IT  3283800 0 3 3 3 4 7 3 68822338211 5 5 833311188 8 8
 1IT  3283900 010 9 7 7 7 5 3 322222050 5 5 7253121 5 5 7
 1IT  3284000 8 8 7 8 8108888 72288844488 8 888822188 8 8
 1IT  3284100 2 4 188 8 8 6 7882233311188 8 844411188 8 8
 1IT  3284200 1 1888888 688 1882284800088 5 68181118888 6
 1IT  3284300 1 2 2 6 6 7 6 7 722333233 8 7 7333111 8 7 7
 1IT  3284400 7 3 0 7 7 5 3 2 322222311 5 7 5122211 6 7 5
 1IT  3284500 5 6 8 5 8 9 4 4 622223333 4 7 8333111 5 7 8
 1IT  3284600 0 8 3 2 8 9 5 38822228042 3 3 8223181 3 4 8
 1IT  3284700 5 3 4 7 5 7 3888822323000 5 710223111 8 610
 1IT  3284800 6 5 6 2 0 3 3 0 122212333 5 2 3101111 2 4 3
 1IT  3284900 6 5 3 8 9 5 3 2 422112332 8 9 5112211 8 9 5
 1IT  3285000 7 5 4 81010 5 71022834424101010844218101010
 1IT  3285300 9 7 4 6 6 7 6 6 822334433 6 7 7334221 6 7 7
 1IT  3285400 5 5 5 81010 1 18822222332 3 9 6233211 3 8 8
 1IT  3285500 0 0 588 5 5 0 08822223000 5 5 8028111 4 5 7
 1IT  3285600 7 7 6 5 4 988 1 222228522 4 7 9228228 5 7 8
 1IT  3285900 5 6 3 5 3 6 5 5 622323332 6 6 7233121 6 6 7
 1IT  3286000 0 0 0 2 5 5 5 0 222222000 2 2 5101111 5 3 5
 1IT  3286100 7 3 8 3 210 5 3 622324434 5 5 9324222 4 9 9
 1IT  3288500 7 7 7 0 0 588 0 022812224 0 0 0808121 0 0 5
 1IT  3288800 5 6 4 5 3 8 6 6 722383332 5 3 8383221 5 3 8
 1IT  3288900 3 4 3 8 4 8 3 0 622213221 7 7 9303111 7 7 9
 1IT  3289000 5 8 588888888888822888888888888888188888888
 1IT  3289100 5 5 8 5 3 5 7 6 622333222 5 5 5444111 5 5 5
 1IT  3289200 0 0 8 0 0 888 4 422822003 4 4 8880221 0 0 6
 1IT  3289300 2 2 2 2 2 888888822888000 81010888118 8 8 8
 1IT  3289400 5 6 41010 9 1 0 1221123421010 90001221010 9
 1IT  3290000 4 7 7 6 4 7 7 8 722333222 8 4 8444111 8 4 8
 1IT  3290100 5 5 388 5 7 5 3 92288323388 6 632418188 6 6
 1IT  3290300 88888 6 6 888 6 6228338808888 88882818888 8
 1IT  3290800 5 4 2 6 5 6 3 4 722223231 6 6 7123111 7 6 7
 1IT  3293400 1 7 8 8 4 7 6 5 722334144 7 8 7334122 6 8 7
 1IT  3293600 8 7 6 5 2 6 6 5 722333344 6 2 6434222 5 2 6
 1IT  3294000 7 8 6 5 8 7 5 5 922324444 7 7 9335222 7 7 8
 1IT  3294100 6 5 5 9 9 9 5 5 722283333 7 9 9224228 7 9 9
 1IT  3294300 5 6 4 8 6 7 6 6 622333433 8 8 8434222 8 8 8
 1IT  3294400 5 7 3 7 5 4 2 2 722113332 7 9 4003111 8 9 4
 1IT  3294900 4 5 4 4 7 6 1 1 722213333 4 9 7105222 4 9 7
 1IT  3295000 2 1 310 8 9 1 0 822214112 9 9 8105111 4 9 8
 1IT  3295100 5 7 8 71010 4 4 822213444 8 9 9105222 5 9 9
 1IT  3295200 5 4 4 7 6 7 5 3 822223222 6 6 7224111 6 6 7
 1IT  3295800 1 4 6 5 2 7 0 2 522114111 5 2 8005111 5 2 8
 1IT  3295900 5 7 3 7 7 4 0 0 722113341 6 5 4005111 7 6 5
 1IT  3296000 5 3 3 5 7 7 2 0 722213222 5 8 7104111 5 8 7
 1IT  3296300 5 3 6 4 3 4 4 4 522222222 3 4 5222111 3 3 5
 1IT  3296600 5 6 0 6 3 7 0 0 722112200 4 4 7003111 4 4 7
 1IT  3296700 7 7 6 6 8 5 3 3 622223333 5 8 5113222 5 8 5
 1IT  3297300 2 5 5 5 5 5 588 822223222 5 5 5223111 5 5 5
 1IT  329740010 8 8 9 6 7 0 0 622113444 6 6 7004222 3 6 7
 1IT  3297500 5 5 5 5 2 6 0 0 622113222 5 5 7004111 5 5 7
 1IT  3297600 5 5 5 1 1 1 0 0 422113333 610 5003222 510 5
 1IT  3297700 6 6 6 6 6 6 0 0 722113333 6 6 6004222 6 6 6
 1IT  3297800 4 4 4 4 5 5 2 2 322113222 4 6 5113111 4 6 5
 1IT  3297900 6 6 61010 6 3 2 8221133331010 60042221010 6
 1IT  3298000 5 5 5 9 6 6 2 2 722113333 9 6 7004222 9 6 7
 1IT  3303000 6 8 8 5 5 5 7 7 722333344 5 5 5444111 5 5 5
 1IT  3303100 6 6 6 7 7 7 6 6 722333111 5 5 5444111 5 5 5
 1IT  3304100 8 5 5 7 7 7 6 7 722833433 7 7 7444281 7 7 7
 1IT  3304200 8 8 4 5 8 9 1 5 522228555 81010122222101010
 1IT  3304400 5 5 5 4 4 4 6 6 622228333 6 6 6222111 6 6 6
 1IT  3304500 6 6 6 7 7 7 7 1 522222333 6 6 6333111 6 6 6
 1IT  3305100 6 6 6 6 6 6 8 5 522228333 6 6 6333111 6 6 6
 1IT  3305200 3 3 3 6 6 6 4 5 522222111 6 6 6222111 6 6 6
 1IT  3305400 5 5 5 3 3 3 5 5 522222333 4 4 4333111 4 4 4
 1IT  3305500 4 4 4 6 6 6 3 4 522222333 7 7 7333111 7 7 7
 1IT  3305600 3 3 3 6 6 68888 522222111 6 6 6222111 6 6 6
 1IT  3305700 7 3 3 5 6 6 5 4 422222222 5 6 6222111 6 6 6
 1IT  3306100 1 1 1 1 1 188888822888000 1 1 1881111 1 1 1
 1IT  3306200 8 5 5 4 4 4 4 4 422222444 4 4 4222282 4 4 4
 1IT  3306300 1 1 1 1 1 1 1 1 122222111 1 1 1111111 1 1 1
 1IT  3306400 5 5 5 6 4 6 3 3 322222332 6 4 6222111 5 4 6
 1IT  3307700 7 6 310 8 8 3 2 722332555 8 7 8555222101010
 1IT  3307800 5101088 710 5 7 522222333 3 5 755522288 6 6
 1IT  3307900 7 9 888 9 8 3 6 62233342488 7 83332228888 8
 1IT  3308000 5 2 6 4 0 0 5 6 022232344 3 0 0543111 0 0 0
 1IT  3308100 81010 5 0 4 1 1 122111343 0 0 5444222 5 0 5
 1IT  3308200 3 3 1 1 5 4 1 0 022112333 3 5 430011188 5 4
 1IT  3308600 3 3 3 6 2 3 6 6 622222111 5 3 4111111 5 3 3
 1IT  3310000 3 8 2 5 610 5 5 022322555 5 51053211188 610
 1IT  3310100 5 6 2 5 3 6 5 1 322111444 4 5 6333111 1 5 6
 1IT  3312400 7 7 6 7 9 8 5 3 422322333 6 8 7333222 7 9 8
 1IT  3312500 010 010 0 5 0 91022344030 5 1 5355111 4 0 5
 1IT  3314400 7 7 3 5 6 3 2 0 422113431 3 7 3013221 4 8 3
 1IT  3315100 8 0 6 5 5 6 5 41022114400 5 5 6005211 5 5 6
 1IT  3315700 3 7 5 8 7 6 4 4 722332233 8 6 6224112 8 6 6
 1IT  3318400 5 5 5 5 4 9 1 5 422132333 4 4 7223211 4 4 7
 1IT  3319700 7 7 5 8 8 8 688102238343310 8 933422210 9 9
 1IT  3319800 6 6 2 0 9 3 3 0 022211334 2 9 3101221 1 9 3
 1IT  3319900 7 7 4 5 5 8 7 5 522322442 5 5 8423221 5 5 8
 1IT  3323300 2 2 2 6 410 8 6102244432210 510333111 6 810
 1IT  3326900 5 5 3 4 3 9 8 5 522322222 3 3 8423111 3 3 8
 1IT  3327500 5 5 5 3 5 6 5 6 722334333 5 6 7334222 5 6 7
 1IT  3327600 5 5 5 5 5 5 3 3 522223333 5 5 5224222 5 5 5
 1IT  3327700 6 6 6 8 9 6 3 1 922114444 8 9 6104222 8 9 6
 1IT  3331700 5 6 1 5 810 0 3 622334342 5 8 8444111 5 810
 1IT  3331800 6 5 2 5 3 8 3 3 522322433 6 610333221 6 610
 1IT  3331900 6 5 2 5 5 7 4 2 522122330 3 6 7112111 3 7 6
 1IT  3332000 2 8 2 91010 7 1 722114500101010545111 71010
 1IT  3332600 5 5 6 9 810 4 8 42233342510 810235818 8 810
 1IT  3332700 1 2 1 5 5 6 2 5 222222000 6 610143111 7 610
 1IT  3333400 6 7 5 7 6 7 4 4 622112443 6 7 7224222 7 7 6
 1IT  3333500 5 5 2 8 7 8 2 1 222111440 7 7 8001111 6 7 8
 1IT  3333600 3 2 5 0 088 0 0 122111433 5 1 5000111 5 1 5
 1IT  3333700 5 5 4 1 3 2 5 2 222111351 5 5 5211121 5 5 5
 1IT  3333800 5 5 6 5 8 9 0 2 622112121 5 6 7023111 6 7 9
 1IT  3334200 5 3 2 6 2 9 4 7 722222332 5 2 7223121 7 2 6
 1IT  3334500 8 8 2 3 0 5 7 0 022211441 0 2 6200221 0 2 6
 1IT  3334600 0 4 5 2 610 3 0 022211012 0 510000111 1 610
 1IT  3334700 5 6 3 5 1 7 0 0 022111530 2 210200111 2 2 7
 1IT  3335100 3 8 5 2 7 8 4 2 422111333 6 7 9012111 5 7 8
 1IT  3335400 1 6 6 6 5 6 4 6 522123235 6 5 6333121 7 5 6
 1IT  3341300 6 6 6 5 5 1 3 0 022111433 3 3 0000111 3 4 0
 1IT  3341500 5 5 7 5 7 8 688 622223223 5 7 8223118 5 8 8
 1IT  3341600 6 6 3 4 6 3 6 4 422211333 4 6 4211111 4 6 1
 1IT  3341700 3 3 3 588 4 5 5 522222012 6 8 6111111 5 7 2
 1IT  3342800 1 5 58888 88888 5222280038888 8322111888810
 1IT  3346100 4 3 4 4 4 6 4 4 422222114 4 4 5322111 4 6 6
 1IT  3346200 7 5 4 1 2 6 5 4 522222333 1 2 6333111 4 2 6
 1IT  3346300 8 6 8 4 7 8 6 5 522222333 4 7 8333111 5 7 8
 1IT  3346400 3 8 3 7 9 9 6 6 822333544 7 9 9444212 7 9 9
 1IT  3346500 3 1 7 4 1 9 4 1 622213233 4 1 9354111 4 1 9
 1IT  3346600 6 3 7 5 7 8 4 3 622223224 5 7 8223111 5 7 8
 1IT  3346700 2 6 5 9 9 7 4 1 722223244 7 9 7423221 7 9 7
 1IT  3346800 7 2 7 9 7 8 6 7 722223545 9 7 8444111 9 7 8
 1IT  3346900 8 2 7 7 6 8 5 6 522222225 7 7 8333111 7 6 8
 1IT  3347000 7 2 7 4 5 6 4 4 622223433 4 5 6334211 4 5 6
 1IT  3347100 6 2 5 810 4 7 6 522332324 810 4333111 810 4
 1IT  3351100 2 2 3 2 2 4 2 0 122241322 4 5 2322111 3 4 3
 1IT  3351200 0 0 0 1 5 7 5 3 422111111 1 1 1111111 1 1 1
 1IT  3351300 7 2 2 3 4 4 3 2 222212113 5 4 5222111 4 3 4
 1IT  3351400 6 4 4 6 5 5 7 5 422232322 6 6 5222222 7 8 7
 1IT  3351500 0 0 1 5 6 78888882288843388 6 788822888 5 7
 1IT  3351600 7 5 5 6 8 9 8 4 522222333 8 9 8333211 8 9 8
 1IT  3351700 5 1 1 5 6 688 4 522222333 8 7 7333111 7 7 6
 1IT  3352300 2 2 2 3 3 3 4 3 322333222 2 2 2333888 2 2 2
 1IT  3353500 2 5 2 6 7 7 3 4 622233535 6 7 7443211 7 7 6
 1IT  3353600 3 3 3 6 5 8 5 4 522332344 6 7 7222211 6 7 8
 1IT  3353700 5 4 4 4 6 5 7 6 722222332 2 4 3333222 6 5 5
 1IT  3353800 8 5 6 3 5 6 2 2 422223222 4 3 6222222 2 5 5
 1IT  3355800 5 3 2 1 610 6 1 422222533 5 6 9222211 5 510
 1IT  3355900 3 2 1 3 7 8 5 3 322111222 7 5 7111111 5 5 7
 1IT  3356100 7 8 2 6 6 6 6 3 322111231 5 6 6322111 5 5 6
 1IT  3356200 7 4 3 610 4 6 5 522222322 610 6212211 210 3
 1IT  3356300 6 3 3 5 5 5 4 1 322222323 5 5 3111222 5 5 3
 1IT  3356900 3 3 3 5 7 9 6 5 622333322 7 7 6433111 7 7 9
 1IT  3357000 7 6 3 9 7 7 5 5 422222421 6 7 7222211 6 7 7
 1IT  3357200 6 2 2 4 7 7 4 2 222222322 5 5 6233211 5 7 7
 1IT  3357300 4 3 3 6 7 7 5 6 622222422 7 7 7222211 7 7 7
 1IT  3357400 6 5 4 4 7 7 7 4 522222322 8 8 8222111 6 7 6
 1IT  3357500 7 5 2 5 7 8 5 5 522223322 6 7 8233211 5 7 8
 1IT  3357600 6 5 6 5 7 7 5 5 522222332 5 7 7333111 5 7 7
 1IT  3357900 7 6 6 6 7 8 6 5 522222332 5 8 7332222 6 7 8
 1IT  3358000 5 5 5 6 8 8 5 5 622233333 6 8 8222221 6 8 8
 1IT  3358100 5 4 3 6 6 8 3 3 522333454 6 6 7111111 5 6 7
 1IT  3358200 5 5 5 6 8 8 6 6 622222222 5 7 6222222 6 7 7
 1IT  3358300 5 6 4 7 7 8 7 7 622222333 6 8 8333221 7 7 7
 1IT  3358400 4 2 3 4 7 7 4 4 422222322 5 7 8222111 6 7 8
 1IT  3358500 4 4 3 6 8 8 5 4 422222422 5 7 7333111 7 7 8
 1IT  3358700 3 3 3 7 7 7 5 5 522222222 7 7 7322111 5 7 7
 1IT  3358800 3 3 3 1 7 6 3 1 022221222 6 7 6211111 5 6 6
 1IT  3358900 5 3 3 5 7 6 3 1 022211111 5 7 6210111 5 7 6
 1IT  3359000 5 5 5 6 7 7 4 4 422222332 6 7 7222111 6 7 7
 1IT  3359300 4 4 4 7 5 5 5 5 422222442 2 2 6222111 3 2 8
 1IT  3359400 4 5 4 6 7 7 4 3 622222333 6 6 6322111 5 6 6
 1IT  3359500 6 5 5 5 6 7 5 5 622223423 6 7 7333222 6 7 7
 1IT  3359600 6 3 3 7 7 7 5 7 622222423 6 7 7333111 6 7 7
 1IT  3359900 5 2 1 6 7 7 1 3 422111322 4 2 3333111 3 7 6
 1IT  3360000 8 2 2 0 6 6 4 1 322222422 1 6 6222221 5 6 6
 1IT  3360100 4 5 5 5 7 7 6 6 622222433 5 7 7333111 6 7 7
 1IT  3360300 4 3 2 5 7 7 5 5 622222333 6 7 7323111 6 7 7
 1IT  3360500 4 4 4 6 6 6 7 6 622333143 7 8 7433111 6 8 7
 1IT  3360700 6 1 4 1 6 2 4 1 122213543 4 6 2222221 3 6 2
 1IT  3360900 5 5 7 5 6 5 4 4 322222224 4 6 5432111 5 6 4
 1IT  3362100 5 4 7 6 6 6 4 4 422222323 6 6 6322111 5 6 6
 1IT  3362600 2 4 2 3 6 5 5 1 222222222 5 6 5322111 4 6 6
 1IT  3365500 2 3 3 5 4 4 5 5 522111323 3 3 3555111 3 3 3
 1IT  3366000 1 2 2 4 7 5 4 3 322111222 4 3 3322111 5 5 5
 1IT  3366800 2 2 3 2 2 2 3 3 322444444 4 4 454411188 2 2
 1IT  3366900 4 4 4 5 6 6 4 4 522444282 2 2 223311188 2 2
 1IT  3367300 6 3 3 4 7 4 3 3 322222423 4 5 4222211 4 7 3
 1IT  3367800 0 0 0 0 0 4 2 4 222222242 0 0 3333211 0 0 3
 1IT  3368000 2 2 2 0 0 6 8 4 522222222 2 2 2122111 0 0 0
 1IT  3368100 7 4 2 2 2 2 8 6 722334222 2 2 7222211 6 2 7
 1IT  3368200 2 2 2 3 3 3 6 6 622222312 2 2 2444111 3 4 3
 1IT  3370100 5 3 6 5 5 7 4 3 322221333 3 4 7333111 5 4 5
 1IT  3370500 7 6 8 1 4 5 6 5 522112343 5 6 8122222 3 4 8
 1IT  3370800 5 5 5 3 7 7 4 3 322111333 6 5 8121111 3 3 7
 1IT  3370900 4 4 4 5 6 7 4 5 322221445 7 7 9221111 6 8 9
 1IT  3371000 6 5 6 6 7 9 5 2 222123322 6 6 8221111 5 7 8
 1IT  3372000 4 4 5 6 7 8 4 3 622122433 8 810322111 7 8 9
 1IT  3372100 6 6 6 6 8 8 4 2 322212444 8 9 9222111 6 9 9
 1IT  3372500 6 6 4 7 7 8 4 3 422221332 7 8 8221111 6 8 9
 1IT  3375100 5 6 5 1 4 5 4 1 622212335 4 5 6213811 5 5 6
 1IT  3375200 2 4 3 1 9 7 3 4 222121145 1 9 7111111 2 9 7
 1IT  3375500 7 3 5 2 3 1 1 0 222212244 2 3 1112111 2 4 2
 1IT  3375600 5 4 2 4 5 3 2 2 222112144 3 4 2111111 2 4 2
 1IT  3375700 1 1 2 4 7 6 1 1 122112055 2 7 6011111 2 7 6
 1IT  3375800 0 1 1 3 9 5 1 1 122111055 3 8 6001111 3 8 5
 1IT  3376000 4 3 3 3 6 5 2 1 222112211 4 7 6111111 3 7 6
 1IT  3376100 6 7 4 4 7 7 2 2 122212323 5 7 7111111 4 7 7
 1IT  3377700 3 2 3 4 4 9 6 8 722333111 4 4 8444111 4 4 8
 1IT  3377800 3 3 1 5 7 7 3 3 522122111 5 6 5112111 5 6 5
 1IT  3379800 4 6 5 5 6 5 4 5 422222234 6 5 4222111 2 3 4
 1IT  3379900 8 6 3 5 3 6 5 3 422223344 4 5 5422221 4 4 5
 1IT  3380000 3 8 5 2 6 6 4 2 522223342 4 6 5344111 3 6 5
 1IT  3380100 2 3 2 5 0 3 4 4 322222222 3 0 3223111 4 0 3
 1IT  3380200 6 5 6 6 6 7 5 6 722223323 7 7 6223111 6 6 6
 1IT  3380300 3 2 0 1 3 4 4 2 322112222 3 2 5222111 4 6 6
 1IT  3380400 5 6 6 4 5 4 5 0 422432234 4 4 5222222 4 5 3
 1IT  3380500 0 4 5 4 5 3 4 4 322122322 3 4 5322111 4 4 4
 1IT  3380600 1 0 0 6 7 8 3 0 922211000 4 4 6010111 4 4 6
 1IT  3380700 6 6 6 6 7 4 3 3 322111222 5 6 6222222 4 5 5
 1IT  3394300 0 0 5 5 6 8 6 4 622344344 3 4 3333211 5 5 6
 1IT  3394400 0 0 6 3 4 6 5 4 422232233 4 4 6444111888888
 1IT  3394500 2 3 3 7 6 9 6 6 622233322 91010334212888888
 1IT  3394600 6 7 6 3 3 488 8 722433223 8 6 745222288 8 7
 1IT  3394800 4 6 7 5 4 5 7 5 622443322 3 3 4443121 1 6 7
 1IT  3394900 0 5 4 2 8 8 1 3 522433234 4 5 44321128888 9
 1IT  3395000 3 4 4 5 6 4 7 7 722244323 4 6 3342212 7 6 6
 1IT  3395100 1 1 1 3 6 2 5 5 422443233 4 3 432211188 5 6
 1IT  3398900 4 5 5 5 6 6 5 5 322222222 4 6 6000111 0 4 6
